,geo_value,time_value,cases,deaths,doctor_visits,wili,wcli,doctor_visits_quantized,doctor_visits_randomized,doctor_visits_prior
2608,25015,11/2/20,1,0,2.826519,0,0,6.0871614,48.6972912,6.0871614
2609,25015,11/3/20,16,0,2.64796,0.2885986,0.2885986,6.0871614,54.7844526,18.2614842
2610,25015,11/4/20,22,1,2.542635,0.3262199,0.3262199,6.0871614,30.435807,6.0871614
2611,25015,11/5/20,21,1,3.104851,0.3501978,0.3501978,6.0871614,30.435807,6.0871614
2612,25015,11/6/20,24,1,3.757875,0.3358686,0.3358686,6.0871614,30.435807,18.2614842
2613,25015,11/7/20,34,0,4.474421,0.3667183,0.3667183,6.0871614,6.0871614,6.0871614
2614,25015,11/8/20,21,0,4.86474,0.4286835,0.4286835,6.0871614,54.7844526,54.7844526
2615,25015,11/9/20,15,0,5.020728,,,6.0871614,6.0871614,6.0871614
2616,25015,11/10/20,19,0,4.559233,0,0,6.0871614,60.871614,18.2614842
2617,25015,11/11/20,37,0,4.276302,0,0,6.0871614,6.0871614,6.0871614
2618,25015,11/12/20,31,0,4.367751,0,0,6.0871614,6.0871614,18.2614842
2619,25015,11/13/20,54,1,4.322981,0,0,6.0871614,6.0871614,18.2614842
2620,25015,11/14/20,35,1,4.364459,0,0,6.0871614,12.1743228,48.6972912
2621,25015,11/15/20,24,0,4.251487,0,0,6.0871614,48.6972912,18.2614842
2622,25015,11/16/20,21,0,4.015095,0,0,6.0871614,6.0871614,6.0871614
2623,25015,11/17/20,23,0,4.103417,0,0,6.0871614,18.2614842,18.2614842
2624,25015,11/18/20,61,0,4.00524,0,0,6.0871614,24.3486456,6.0871614
2625,25015,11/19/20,31,0,3.909094,0,0,6.0871614,12.1743228,6.0871614
2626,25015,11/20/20,27,0,4.058183,0,0,6.0871614,6.0871614,12.1743228
2627,25015,11/21/20,37,0,4.357313,0,0,6.0871614,48.6972912,54.7844526
2628,25015,11/22/20,31,1,4.514802,0,0,6.0871614,36.5229684,54.7844526
2629,25015,11/23/20,14,0,4.715185,0,0,6.0871614,6.0871614,48.6972912
2630,25015,11/24/20,31,0,4.749746,0,0,6.0871614,48.6972912,12.1743228
2631,25015,11/25/20,35,0,4.7866,0,0,6.0871614,36.5229684,12.1743228
2632,25015,11/26/20,0,0,5.012555,0,0,6.0871614,60.871614,48.6972912
2633,25015,11/27/20,46,0,5.210133,0,0,6.0871614,18.2614842,48.6972912
2634,25015,11/28/20,38,0,5.347941,0,0,6.0871614,48.6972912,12.1743228
2635,25015,11/29/20,35,1,5.603437,0.4235477,0.4235477,6.0871614,36.5229684,6.0871614
2636,25015,11/30/20,18,1,5.615675,0.4302384,0.4302384,6.0871614,54.7844526,48.6972912
2637,25015,12/1/20,23,0,5.431144,0.4252937,0.4252937,6.0871614,60.871614,6.0871614
2638,25015,12/2/20,45,1,5.100592,0.6149833,0.6149833,6.0871614,48.6972912,18.2614842
2639,25015,12/3/20,60,1,4.877173,0.6028307,0.6028307,6.0871614,18.2614842,48.6972912
2640,25015,12/4/20,42,0,4.756596,0.5765751,0.5765751,6.0871614,30.435807,12.1743228
2641,25015,12/5/20,44,0,4.613758,0.5779039,0.5779039,6.0871614,36.5229684,18.2614842
2642,25015,12/6/20,31,1,4.733571,0.1424035,0.1424035,6.0871614,6.0871614,54.7844526
2643,25015,12/7/20,30,1,4.771993,0.1363223,0.1363223,6.0871614,6.0871614,48.6972912
2644,25015,12/8/20,53,1,4.697326,0.141525,0.141525,6.0871614,6.0871614,48.6972912
2645,25015,12/9/20,51,1,4.607062,0,0,6.0871614,24.3486456,6.0871614
2646,25015,12/10/20,28,1,4.983274,0.6659999,0.6659999,6.0871614,24.3486456,18.2614842
2647,25015,12/11/20,0,1,5.365096,0.6558188,0.6558188,6.0871614,12.1743228,12.1743228
2648,25015,12/12/20,63,0,5.73083,0.6557503,0.6557503,6.0871614,42.6101298,6.0871614
2649,25015,12/13/20,43,0,5.948735,0.6560985,0.6560985,6.0871614,12.1743228,54.7844526
2650,25015,12/14/20,31,0,5.977343,0.8303732,0.6554641,6.0871614,48.6972912,6.0871614
2651,25015,12/15/20,26,0,5.899701,0.8294859,0.6554362,6.0871614,6.0871614,18.2614842
2652,25015,12/16/20,46,4,5.887834,0.820396,0.6551504,6.0871614,6.0871614,6.0871614
2653,25015,12/17/20,52,2,6.226535,0.2802261,0.1105784,12.1743228,48.6972912,18.2614842
2654,25015,12/18/20,58,2,6.323427,0.265264,0.1153791,12.1743228,30.435807,12.1743228
2655,25015,12/19/20,37,2,6.086484,0.2600987,0.1139451,6.0871614,6.0871614,18.2614842
2656,25015,12/20/20,43,0,5.734232,0.250065,0.1247806,6.0871614,30.435807,12.1743228
2657,25015,12/21/20,184,0,5.366452,0.1323132,0.1323132,6.0871614,24.3486456,6.0871614
2658,25015,12/22/20,59,0,4.975327,0.2627188,0.2627188,6.0871614,18.2614842,6.0871614
2659,25015,12/23/20,0,0,4.763012,0.2749471,0.2749471,6.0871614,12.1743228,6.0871614
2660,25015,12/24/20,0,3,4.913212,0.1469887,0.5643215,6.0871614,18.2614842,6.0871614
2661,25015,12/25/20,0,-3,5.205444,0.1475621,0.5666881,6.0871614,42.6101298,6.0871614
2662,25015,12/26/20,0,0,5.252756,0.1457365,0.5591539,6.0871614,48.6972912,54.7844526
2663,25015,12/27/20,0,0,5.198695,0.1504444,0.5785838,6.0871614,12.1743228,18.2614842
2664,25015,12/28/20,-206,0,5.017625,0.1465126,0.5623569,6.0871614,48.6972912,6.0871614
2665,25015,12/29/20,46,8,4.613551,0,0.3978309,6.0871614,6.0871614,54.7844526
2666,25015,12/30/20,80,4,4.248629,0,0.3891017,6.0871614,60.871614,12.1743228
2667,25015,12/31/20,90,5,4.333108,0,0,6.0871614,12.1743228,6.0871614
2668,25015,1/1/21,0,0,4.806894,0,0,6.0871614,18.2614842,12.1743228
2669,25017,2/1/20,,,0,,,6.0871614,6.0871614,54.7844526
2670,25017,2/2/20,,,0,,,6.0871614,54.7844526,54.7844526
2671,25017,2/3/20,,,0,,,6.0871614,6.0871614,6.0871614
2672,25017,2/4/20,,,0,,,6.0871614,60.871614,6.0871614
2673,25017,2/5/20,,,0,,,6.0871614,30.435807,6.0871614
2674,25017,2/6/20,,,0,,,6.0871614,36.5229684,6.0871614
2675,25017,2/7/20,,,0,,,6.0871614,48.6972912,18.2614842
2676,25017,2/8/20,,,0,,,6.0871614,54.7844526,18.2614842
2677,25017,2/9/20,,,0,,,6.0871614,54.7844526,54.7844526
2678,25017,2/10/20,,,0,,,6.0871614,24.3486456,54.7844526
2679,25017,2/11/20,,,0,,,6.0871614,30.435807,48.6972912
2680,25017,2/12/20,,,0,,,6.0871614,54.7844526,48.6972912
2681,25017,2/13/20,,,0,,,6.0871614,54.7844526,12.1743228
2682,25017,2/14/20,,,0,,,6.0871614,6.0871614,48.6972912
2683,25017,2/15/20,,,0,,,6.0871614,6.0871614,18.2614842
2684,25017,2/16/20,,,0,,,6.0871614,48.6972912,54.7844526
2685,25017,2/17/20,,,0,,,6.0871614,36.5229684,6.0871614
2686,25017,2/18/20,,,0,,,6.0871614,18.2614842,48.6972912
2687,25017,2/19/20,,,0,,,6.0871614,18.2614842,12.1743228
2688,25017,2/20/20,0,0,0,,,6.0871614,36.5229684,48.6972912
2689,25017,2/21/20,0,0,0,,,6.0871614,18.2614842,18.2614842
2690,25017,2/22/20,0,0,0,,,6.0871614,60.871614,54.7844526
2691,25017,2/23/20,0,0,0,,,6.0871614,6.0871614,48.6972912
2692,25017,2/24/20,0,0,0,,,6.0871614,54.7844526,6.0871614
2693,25017,2/25/20,0,0,0,,,6.0871614,6.0871614,6.0871614
2694,25017,2/26/20,0,0,0,,,6.0871614,6.0871614,6.0871614
2695,25017,2/27/20,0,0,0,,,6.0871614,18.2614842,18.2614842
2696,25017,2/28/20,0,0,0,,,6.0871614,48.6972912,12.1743228
2697,25017,2/29/20,0,0,0,,,6.0871614,24.3486456,6.0871614
2698,25017,3/1/20,0,0,0,,,6.0871614,36.5229684,54.7844526
2699,25017,3/2/20,0,0,0,,,6.0871614,6.0871614,18.2614842
2700,25017,3/3/20,0,0,0,,,6.0871614,6.0871614,18.2614842
2701,25017,3/4/20,0,0,0,,,6.0871614,24.3486456,48.6972912
2702,25017,3/5/20,0,0,0,,,6.0871614,30.435807,18.2614842
2703,25017,3/6/20,1,0,0,,,6.0871614,42.6101298,48.6972912
2704,25017,3/7/20,0,0,0,,,6.0871614,6.0871614,12.1743228
2705,25017,3/8/20,6,0,0,,,6.0871614,48.6972912,48.6972912
2706,25017,3/9/20,8,0,0,,,6.0871614,6.0871614,12.1743228
2707,25017,3/10/20,26,0,0,,,6.0871614,30.435807,6.0871614
2708,25017,3/11/20,3,0,0,,,6.0871614,42.6101298,12.1743228
2709,25017,3/12/20,5,0,0,,,6.0871614,6.0871614,6.0871614
2710,25017,3/13/20,11,0,0,,,6.0871614,36.5229684,12.1743228
2711,25017,3/14/20,5,0,0.02906,,,6.0871614,54.7844526,18.2614842
2712,25017,3/15/20,10,0,0.048385,,,6.0871614,6.0871614,48.6972912
2713,25017,3/16/20,8,0,0.064819,,,6.0871614,36.5229684,48.6972912
2714,25017,3/17/20,6,0,0.094886,,,6.0871614,60.871614,48.6972912
2715,25017,3/18/20,11,0,0.202618,,,6.0871614,6.0871614,18.2614842
2716,25017,3/19/20,19,0,0.251222,,,6.0871614,6.0871614,54.7844526
2717,25017,3/20/20,25,0,0.347108,,,6.0871614,36.5229684,48.6972912
2718,25017,3/21/20,33,1,0.67842,,,6.0871614,60.871614,6.0871614
2719,25017,3/22/20,22,0,0.8426,,,6.0871614,6.0871614,6.0871614
2720,25017,3/23/20,33,0,0.972384,,,6.0871614,48.6972912,6.0871614
2721,25017,3/24/20,72,1,1.196851,,,6.0871614,6.0871614,54.7844526
2722,25017,3/25/20,142,0,1.555155,,,6.0871614,6.0871614,6.0871614
2723,25017,3/26/20,92,3,1.458888,,,6.0871614,36.5229684,18.2614842
2724,25017,3/27/20,147,1,1.447763,,,6.0871614,6.0871614,6.0871614
2725,25017,3/28/20,157,0,1.422303,,,6.0871614,6.0871614,54.7844526
2726,25017,3/29/20,139,1,1.361229,,,6.0871614,48.6972912,12.1743228
2727,25017,3/30/20,160,2,1.271855,,,6.0871614,60.871614,48.6972912
2728,25017,3/31/20,199,9,1.685764,,,6.0871614,24.3486456,48.6972912
2729,25017,4/1/20,242,3,1.645552,,,6.0871614,60.871614,48.6972912
2730,25017,4/2/20,288,8,1.63931,,,6.0871614,6.0871614,6.0871614
2731,25017,4/3/20,332,10,1.815132,,,6.0871614,6.0871614,48.6972912
2732,25017,4/4/20,266,0,1.785838,,,6.0871614,24.3486456,48.6972912
2733,25017,4/5/20,164,3,2.051765,,,6.0871614,60.871614,54.7844526
2734,25017,4/6/20,318,6,1.908724,1.0886099,1.062482,6.0871614,48.6972912,6.0871614
2735,25017,4/7/20,237,21,1.775092,0.9653365,0.9526021,6.0871614,60.871614,6.0871614
2736,25017,4/8/20,358,11,1.813836,1.016171,1.0119505,6.0871614,54.7844526,18.2614842
2737,25017,4/9/20,500,13,1.783751,0.8507377,0.842757,6.0871614,60.871614,54.7844526
2738,25017,4/10/20,402,16,1.851841,0.9249529,0.8948792,6.0871614,36.5229684,6.0871614
2739,25017,4/11/20,425,28,2.046813,1.0872587,1.0500015,6.0871614,54.7844526,18.2614842
2740,25017,4/12/20,788,12,2.155996,1.3941628,1.4434999,6.0871614,30.435807,18.2614842
2741,25017,4/13/20,323,14,1.912896,1.3554517,1.4189585,6.0871614,24.3486456,6.0871614
2742,25017,4/14/20,271,25,2.441539,1.3789774,1.4464661,6.0871614,60.871614,48.6972912
2743,25017,4/15/20,427,33,2.938148,1.2656563,1.3336997,6.0871614,36.5229684,12.1743228
2744,25017,4/16/20,525,37,2.850011,1.3120681,1.3863525,6.0871614,6.0871614,6.0871614
2745,25017,4/17/20,538,36,3.517712,1.3545147,1.4511741,6.0871614,24.3486456,6.0871614
2746,25017,4/18/20,553,40,3.879294,1.1951344,1.2625717,6.0871614,48.6972912,6.0871614
2747,25017,4/19/20,440,38,3.225872,0.652528,0.6170721,6.0871614,48.6972912,48.6972912
2748,25017,4/20/20,516,30,2.716344,0.5356685,0.480589,6.0871614,24.3486456,6.0871614
2749,25017,4/21/20,368,26,2.945607,0.437493,0.3817887,6.0871614,60.871614,18.2614842
2750,25017,4/22/20,473,66,2.946409,0.5162221,0.4599226,6.0871614,42.6101298,18.2614842
2751,25017,4/23/20,630,51,3.241364,0.5051764,0.4499374,6.0871614,42.6101298,6.0871614
2752,25017,4/24/20,957,40,3.809346,0.3367965,0.2819955,6.0871614,30.435807,6.0871614
2753,25017,4/25/20,572,44,3.746844,0.3528822,0.2704538,6.0871614,42.6101298,18.2614842
2754,25017,4/26/20,395,41,3.511963,0.3589475,0.2740242,6.0871614,54.7844526,18.2614842
2755,25017,4/27/20,305,30,2.976962,0.436886,0.3400541,6.0871614,6.0871614,12.1743228
2756,25017,4/28/20,464,31,3.467122,0.4934786,0.3565106,6.0871614,42.6101298,18.2614842
2757,25017,4/29/20,382,71,4.305397,0.4745341,0.3413533,6.0871614,6.0871614,48.6972912
2758,25017,4/30/20,409,43,4.168608,0.4608983,0.3095205,6.0871614,60.871614,54.7844526
2759,25017,5/1/20,399,40,4.000237,0.4453653,0.2919283,6.0871614,42.6101298,6.0871614
2760,25017,5/2/20,441,38,3.890832,0.3319023,0.2596523,6.0871614,54.7844526,6.0871614
2761,25017,5/3/20,322,49,3.611228,0.3039226,0.2333887,6.0871614,24.3486456,12.1743228
2762,25017,5/4/20,387,25,3.098517,0.251727,0.1920775,6.0871614,18.2614842,48.6972912
2763,25017,5/5/20,223,31,3.529065,0.1946428,0.175474,6.0871614,60.871614,6.0871614
2764,25017,5/6/20,347,42,3.753532,0.1436012,0.1243121,6.0871614,6.0871614,6.0871614
2765,25017,5/7/20,349,33,3.941268,0.111021,0.111021,6.0871614,36.5229684,18.2614842
2766,25017,5/8/20,338,29,4.446097,0.2954878,0.2954878,6.0871614,30.435807,6.0871614
2767,25017,5/9/20,293,37,4.948432,0.3311421,0.3311421,6.0871614,6.0871614,12.1743228
2768,25017,5/10/20,282,38,4.763354,0.3161577,0.3547942,6.0871614,54.7844526,12.1743228
2769,25017,5/11/20,185,28,3.857304,0.30166,0.3410248,6.0871614,12.1743228,6.0871614
2770,25017,5/12/20,179,9,4.202615,0.541353,0.5797438,6.0871614,6.0871614,6.0871614
2771,25017,5/13/20,248,38,4.527579,0.5967018,0.6347834,6.0871614,12.1743228,6.0871614
2772,25017,5/14/20,180,45,4.773772,0.6052984,0.6431199,6.0871614,60.871614,6.0871614
2773,25017,5/15/20,302,20,5.125458,0.3988138,0.436808,6.0871614,48.6972912,54.7844526
2774,25017,5/16/20,200,23,5.012645,0.4132534,0.4504979,6.0871614,18.2614842,18.2614842
2775,25017,5/17/20,246,24,4.483216,0.4392136,0.4256647,6.0871614,48.6972912,12.1743228
2776,25017,5/18/20,216,18,3.961216,0.4645874,0.4512695,6.0871614,48.6972912,12.1743228
2777,25017,5/19/20,159,24,4.021089,0.2250768,0.2117288,6.0871614,6.0871614,48.6972912
2778,25017,5/20/20,204,26,3.533028,0.2051241,0.1917336,6.0871614,18.2614842,12.1743228
2779,25017,5/21/20,222,16,3.528011,0.1957962,0.1821977,6.0871614,6.0871614,48.6972912
2780,25017,5/22/20,155,18,3.782151,0.1985822,0.1753705,6.0871614,6.0871614,12.1743228
2781,25017,5/23/20,147,16,3.610171,0.2194954,0.1693025,6.0871614,18.2614842,6.0871614
2782,25017,5/24/20,205,6,3.325037,0.2937785,0.2570133,6.0871614,6.0871614,6.0871614
2783,25017,5/25/20,102,9,3.002337,0.3361917,0.2991408,6.0871614,24.3486456,6.0871614
2784,25017,5/26/20,62,8,3.976577,0.3770884,0.3391009,6.0871614,54.7844526,6.0871614
2785,25017,5/27/20,105,14,3.792066,0.3551506,0.3174054,6.0871614,12.1743228,18.2614842
2786,25017,5/28/20,151,15,3.923201,0.3583793,0.3113422,6.0871614,42.6101298,6.0871614
2787,25017,5/29/20,115,19,3.663238,0.4300374,0.3925035,6.0871614,6.0871614,54.7844526
2788,25017,5/30/20,152,13,4.178094,0.4412401,0.3830779,6.0871614,48.6972912,18.2614842
2789,25017,5/31/20,163,19,3.907936,0.3439954,0.2862139,6.0871614,6.0871614,18.2614842
2790,25017,6/1/20,937,35,3.089668,0.2673007,0.2231482,6.0871614,6.0871614,18.2614842
2791,25017,6/2/20,72,13,2.75495,0.2813841,0.2375366,6.0871614,36.5229684,6.0871614
2792,25017,6/3/20,107,13,2.50188,0.3775262,0.3336255,6.0871614,6.0871614,18.2614842
2793,25017,6/4/20,82,13,2.399849,0.370548,0.3360489,6.0871614,60.871614,48.6972912
2794,25017,6/5/20,98,6,2.211004,0.2805953,0.2467944,6.0871614,42.6101298,6.0871614
2795,25017,6/6/20,103,6,2.049992,0.1921016,0.2047287,6.0871614,48.6972912,48.6972912
2796,25017,6/7/20,68,4,2.11492,0.3339289,0.3465166,6.0871614,6.0871614,6.0871614
2797,25017,6/8/20,58,6,1.907307,0.4127297,0.4127297,6.0871614,60.871614,6.0871614
2798,25017,6/9/20,33,9,2.024571,0.3471569,0.3471569,6.0871614,30.435807,12.1743228
2799,25017,6/10/20,44,5,1.880072,0.2449603,0.2449603,6.0871614,36.5229684,48.6972912
2800,25017,6/11/20,107,8,2.015388,0.4301939,0.3663538,6.0871614,60.871614,48.6972912
2801,25017,6/12/20,79,11,1.77882,0.434487,0.3700158,6.0871614,18.2614842,6.0871614
2802,25017,6/13/20,81,4,1.698552,0.4368828,0.373217,6.0871614,48.6972912,6.0871614
2803,25017,6/14/20,39,8,1.791442,0.3263268,0.2624958,6.0871614,48.6972912,12.1743228
2804,25017,6/15/20,32,7,1.574531,0.2517366,0.1871359,6.0871614,18.2614842,48.6972912
2805,25017,6/16/20,42,2,1.721538,0.2630491,0.1983135,6.0871614,48.6972912,54.7844526
2806,25017,6/17/20,77,16,1.928594,0.238527,0.1738738,6.0871614,48.6972912,12.1743228
2807,25017,6/18/20,61,7,2.22657,0.0469604,0.0469604,6.0871614,42.6101298,54.7844526
2808,25017,6/19/20,57,3,2.496648,0.0480247,0.0480247,6.0871614,6.0871614,12.1743228
2809,25017,6/20/20,80,10,2.824743,0.0396976,0.0396976,6.0871614,6.0871614,6.0871614
2810,25017,6/21/20,30,6,2.880363,0.1573226,0.1573226,6.0871614,36.5229684,54.7844526
2811,25017,6/22/20,35,2,2.774422,0.1563776,0.1563776,6.0871614,42.6101298,18.2614842
2812,25017,6/23/20,38,3,2.884861,0.2406989,0.2406989,6.0871614,6.0871614,12.1743228
2813,25017,6/24/20,50,8,2.966966,0.2387617,0.2387617,6.0871614,12.1743228,6.0871614
2814,25017,6/25/20,44,5,3.001421,0.262531,0.262531,6.0871614,42.6101298,6.0871614
2815,25017,6/26/20,45,14,3.111762,0.4022546,0.4022546,6.0871614,48.6972912,48.6972912
2816,25017,6/27/20,73,10,3.260977,0.4322619,0.4322619,6.0871614,24.3486456,12.1743228
2817,25017,6/28/20,56,6,3.427155,0.3098308,0.3098308,6.0871614,6.0871614,6.0871614
2818,25017,6/29/20,31,7,3.822905,0.3074734,0.3074734,6.0871614,6.0871614,48.6972912
2819,25017,6/30/20,16,-11,4.261765,0.2933088,0.2933088,6.0871614,54.7844526,18.2614842
2820,25017,7/1/20,36,7,4.266631,0.3821134,0.2978004,6.0871614,30.435807,18.2614842
2821,25017,7/2/20,41,9,4.126452,0.360386,0.2753273,6.0871614,48.6972912,48.6972912
2822,25017,7/3/20,44,3,4.198358,0.2231409,0.1386163,6.0871614,30.435807,18.2614842
2823,25017,7/4/20,32,7,5.520866,0.1928362,0.1084197,6.0871614,6.0871614,6.0871614
2824,25017,7/5/20,38,2,4.723831,0.1782676,0.094716,6.0871614,54.7844526,6.0871614
2825,25017,7/6/20,40,3,4.347928,0.3094823,0.2260755,6.0871614,18.2614842,12.1743228
2826,25017,7/7/20,50,6,4.254034,0.3012666,0.2156522,6.0871614,24.3486456,6.0871614
2827,25017,7/8/20,57,9,4.114618,0.2120925,0.2120925,6.0871614,24.3486456,18.2614842
2828,25017,7/9/20,48,6,4.326556,0.2597019,0.2597019,6.0871614,6.0871614,54.7844526
2829,25017,7/10/20,29,5,4.181749,0.2491358,0.2491358,6.0871614,36.5229684,18.2614842
2830,25017,7/11/20,59,5,3.923048,0.4350931,0.4350931,6.0871614,12.1743228,18.2614842
2831,25017,7/12/20,47,3,3.542344,0.4291561,0.4291561,6.0871614,48.6972912,6.0871614
2832,25017,7/13/20,53,5,3.583129,0.2941064,0.2941064,6.0871614,6.0871614,18.2614842
2833,25017,7/14/20,64,2,3.365315,0.2200548,0.2200548,6.0871614,36.5229684,6.0871614
2834,25017,7/15/20,52,5,3.311267,0.2765194,0.2765194,6.0871614,54.7844526,48.6972912
2835,25017,7/16/20,33,6,3.227315,0.2888096,0.2717326,6.0871614,12.1743228,54.7844526
2836,25017,7/17/20,53,4,3.436981,0.3176822,0.3007931,6.0871614,6.0871614,48.6972912
2837,25017,7/18/20,71,6,3.558046,0.1536411,0.1368706,6.0871614,48.6972912,6.0871614
2838,25017,7/19/20,77,3,3.58637,0.1549963,0.1380783,6.0871614,48.6972912,48.6972912
2839,25017,7/20/20,72,1,3.629897,0.157031,0.139891,6.0871614,42.6101298,6.0871614
2840,25017,7/21/20,53,-2,3.67248,0.1601365,0.1426583,6.0871614,18.2614842,6.0871614
2841,25017,7/22/20,73,5,3.726546,0.1440064,0.1032435,6.0871614,54.7844526,54.7844526
2842,25017,7/23/20,39,0,3.768351,0.0946247,0.0706697,6.0871614,54.7844526,6.0871614
2843,25017,7/24/20,67,3,4.015637,0.0955597,0.0372268,6.0871614,54.7844526,12.1743228
2844,25017,7/25/20,60,1,4.350814,0.0862589,0.0288087,6.0871614,6.0871614,6.0871614
2845,25017,7/26/20,83,2,4.013845,0.086808,0.0289902,6.0871614,42.6101298,48.6972912
2846,25017,7/27/20,63,2,3.959303,0.1766401,0.1198266,6.0871614,12.1743228,6.0871614
2847,25017,7/28/20,33,2,4.126724,0.1742403,0.1182019,6.0871614,48.6972912,48.6972912
2848,25017,7/29/20,106,10,4.070556,0.182583,0.1209678,6.0871614,6.0871614,12.1743228
2849,25017,7/30/20,82,3,4.470743,0.1671148,0.1074261,6.0871614,24.3486456,6.0871614
2850,25017,7/31/20,89,4,4.784422,0.1624808,0.108177,6.0871614,48.6972912,6.0871614
2851,25017,8/1/20,95,5,4.560213,0.1630077,0.1085285,6.0871614,42.6101298,6.0871614
2852,25017,8/2/20,93,2,3.734266,0.1625299,0.1082106,6.0871614,42.6101298,6.0871614
2853,25017,8/3/20,38,3,3.636435,0.0749282,0.0200016,6.0871614,6.0871614,48.6972912
2854,25017,8/4/20,95,1,3.892061,0.138706,0.0841655,6.0871614,24.3486456,6.0871614
2855,25017,8/5/20,82,0,3.964483,0.0914055,0.0644843,6.0871614,6.0871614,18.2614842
2856,25017,8/6/20,47,9,4.435668,0.1407692,0.1136286,6.0871614,54.7844526,18.2614842
2857,25017,8/7/20,98,1,4.47511,0.1875494,0.1875494,6.0871614,42.6101298,48.6972912
2858,25017,8/8/20,91,3,4.67883,0.1877535,0.1877535,6.0871614,18.2614842,12.1743228
2859,25017,8/9/20,75,1,4.691421,0.2036952,0.2036952,6.0871614,6.0871614,54.7844526
2860,25017,8/10/20,50,2,4.759271,0.2327613,0.2327613,6.0871614,48.6972912,48.6972912
2861,25017,8/11/20,95,1,5.084079,0.2040756,0.2040756,6.0871614,12.1743228,6.0871614
2862,25017,8/12/20,0,0,5.057664,0.251081,0.251081,6.0871614,48.6972912,6.0871614
2863,25017,8/13/20,0,0,5.070551,0.375889,0.375889,6.0871614,30.435807,6.0871614
2864,25017,8/14/20,0,0,5.497746,0.2992081,0.2992081,6.0871614,24.3486456,6.0871614
2865,25017,8/15/20,0,0,5.533304,0.3130242,0.3818969,6.0871614,60.871614,6.0871614
2866,25017,8/16/20,0,0,5.63125,0.2966896,0.3652218,6.0871614,42.6101298,18.2614842
2867,25017,8/17/20,0,0,5.680297,0.2657675,0.333497,6.0871614,18.2614842,18.2614842
2868,25017,8/18/20,0,0,6.089101,0.2310009,0.2978171,12.1743228,24.3486456,18.2614842
2869,25017,8/19/20,0,28,5.816071,0.1813814,0.2475728,6.0871614,54.7844526,6.0871614
2870,25017,8/20/20,0,2,5.509166,0.0162937,0.0818337,6.0871614,36.5229684,6.0871614
2871,25017,8/21/20,464,0,5.334568,0.1138171,0.1575438,6.0871614,24.3486456,6.0871614
2872,25017,8/22/20,27,7,5.143942,0.0978366,0.0763468,6.0871614,42.6101298,48.6972912
2873,25017,8/23/20,0,0,4.905731,0.1415747,0.1201332,6.0871614,42.6101298,18.2614842
2874,25017,8/24/20,102,10,5.033534,0.2318095,0.1814279,6.0871614,42.6101298,54.7844526
2875,25017,8/25/20,90,1,5.397356,0.2365052,0.1850893,6.0871614,18.2614842,6.0871614
2876,25017,8/26/20,48,4,5.39729,0.2483429,0.1963632,6.0871614,12.1743228,54.7844526
2877,25017,8/27/20,81,4,5.183522,0,0,6.0871614,42.6101298,6.0871614
2878,25017,8/28/20,86,0,5.508702,0,0,6.0871614,6.0871614,12.1743228
2879,25017,8/29/20,99,2,5.513433,0.0325563,0,6.0871614,48.6972912,54.7844526
2880,25017,8/30/20,33,4,5.167545,0.0242212,0,6.0871614,12.1743228,12.1743228
2881,25017,8/31/20,27,2,4.61176,0.0564322,0.0371324,6.0871614,12.1743228,54.7844526
2882,25017,9/1/20,67,1,4.455571,0.0472454,0.0310877,6.0871614,54.7844526,48.6972912
2883,25017,9/2/20,67,0,3.897673,0.0533928,0.0394197,6.0871614,6.0871614,6.0871614
2884,25017,9/3/20,67,0,3.906223,0.0522151,0.0385492,6.0871614,6.0871614,48.6972912
2885,25017,9/4/20,0,4,4.200324,0.0529356,0.03908,6.0871614,6.0871614,12.1743228
2886,25017,9/5/20,0,7,4.245893,0.0977824,0.0977824,6.0871614,30.435807,54.7844526
2887,25017,9/6/20,0,1,3.940569,0.1659357,0.1659357,6.0871614,48.6972912,48.6972912
2888,25017,9/7/20,0,3,3.894695,0.1371687,0.1371687,6.0871614,54.7844526,6.0871614
2889,25017,9/8/20,297,1,5.098374,0.1363197,0.1363197,6.0871614,48.6972912,6.0871614
2890,25017,9/9/20,55,2,5.060409,0.2277454,0.2277454,6.0871614,54.7844526,48.6972912
2891,25017,9/10/20,84,5,4.8491,0.2324051,0.2324051,6.0871614,48.6972912,18.2614842
2892,25017,9/11/20,90,2,4.777432,0.299741,0.299741,6.0871614,36.5229684,18.2614842
2893,25017,9/12/20,117,6,4.538327,0.2469896,0.2469896,6.0871614,12.1743228,54.7844526
2894,25017,9/13/20,44,3,4.575289,0.1869532,0.1869532,6.0871614,6.0871614,6.0871614
2895,25017,9/14/20,64,2,4.444348,0.1932464,0.1932464,6.0871614,18.2614842,18.2614842
2896,25017,9/15/20,58,2,4.323205,0.2806467,0.1915904,6.0871614,6.0871614,6.0871614
2897,25017,9/16/20,79,6,4.331052,0.3212287,0.216775,6.0871614,48.6972912,48.6972912
2898,25017,9/17/20,86,0,4.519415,0.3186058,0.2150627,6.0871614,6.0871614,48.6972912
2899,25017,9/18/20,76,1,4.823644,0.2440778,0.1393138,6.0871614,6.0871614,48.6972912
2900,25017,9/19/20,99,4,4.680148,0.5889133,0.4487465,6.0871614,24.3486456,54.7844526
2901,25017,9/20/20,88,2,4.617409,0.5789174,0.4411271,6.0871614,24.3486456,48.6972912
2902,25017,9/21/20,52,1,4.491283,0.6281263,0.4420817,6.0871614,30.435807,6.0871614
